"mixture","lab","polarity","compound","adduct","source","areaUnderTic","xicFwhm","maxIntensity","apex_rt","snr","baseline","noise","n_scans_in_shape","prior_kind","detection","sample","aligned_rt","decile","factor_global","factor_decile","factor_loess","maxIntensity_global","maxIntensity_decile","maxIntensity_loess","areaUnderTic_global","areaUnderTic_decile","areaUnderTic_loess"
"2.1","afekta","neg","dopamine","[M - H]-","consensus",2137558.42221994,3.58999999997999,45175.734375,32.862,1474.92791807424,259.531860351562,30.4531509399414,5,"consensus","detected",26,31.2204388275672,1,1.09037162424502,0.859145854189993,1.04385105532271,49258.3388669303,38812.5448982696,47156.7380023223,2330733.04875458,1836474.45653916,2231292.61484824
"2.1","afekta","neg","ethylmalonic acid","[M - H]-","consensus",3586826.3551396,46.08,4522.5595703125,103.47799999998,17.3048660372069,479.978210449219,233.609514871216,4,"consensus","detected",26,104.248438452687,3,1.09037162424502,1.18265720481107,1.06281870381204,4931.27062442649,5348.63766001732,4806.66090043228,3910973.67873841,4241986.03131207,3812146.13756835
"2.1","afekta","neg","keto-phenylpyruvic acid","[M - H]-","consensus",191474.43742813,4.78800000000001,32303.02734375,177.68500000002,255.374653096649,456.544464111328,124.704948175049,5,"consensus","detected",26,179.639317890833,4,1.09037162424502,1.03841556424536,1.05229646899381,35222.3043928359,33543.9663659934,33992.3616116386,208778.293339911,198830.035980494,201487.874408197
"2.1","afekta","neg","methylmalonic acid","[M - H]-","consensus",13967.5008448841,4.78800000000001,3025.80322265625,95.69899999998,6.97766951217407,611.471374511719,346.008340454102,5,"consensus","detected",26,95.4478589223939,3,1.09037162424502,1.18265720481107,1.06102033016757,3299.24997453351,3578.48798161496,3210.43873432483,15229.7665828799,16518.7655074069,14819.8023580547
"2.1","afekta","neg","pyridoxamine","[M - H]-","consensus",17271.2801637194,0.598000000020001,7572.0634765625,24.48400000002,61.1548563576123,300.603576660156,118.902411566162,3,"consensus","detected",26,NA,NA,1.09037162424502,NA,NA,8256.36315182584,NA,NA,18832.1138049055,NA,NA
"2.1","afekta","neg","vanillylmandelic acid","[M - H]-","consensus",6135751.76683515,1.79599999998,2278095.5,52.611,16234.841479473,382.765441894531,140.297811804199,5,"consensus","detected",26,48.3622825256003,2,1.09037162424502,1.22062827542566,1.04973650576905,2483970.69052027,2780707.78141995,2391400.0099782,6690249.61996828,7489472.09759191,6440922.61998381
"2.10","afekta","neg","(5-hydroxyindol-3-yl)acetic acid","[M - H]-","consensus",1622493.64140599,1.197,692527.4375,159.10900000002,13204.8311492921,291.835647583008,52.4229044677734,5,"consensus","detected",27,161.909178353373,4,1.08227321500082,0.808206786270154,0.965873198924843,749503.896259402,559705.37466578,668893.691401349,1755981.40960284,1311310.37166449,1567123.12366002
"2.10","afekta","neg","(S)-2-hydroxy-4-methylpentanoic acid","[M - H]-","consensus",11183372.636292,13.764,40248.43359375,190.82599999998,152.788212303891,632.055053710938,259.289495849609,5,"consensus","detected",27,192.149268649844,5,1.08227321500082,0.945298786345865,0.97450236571608,43559.8016242547,38046.795428494,39222.1937534759,12103464.6576319,10571628.5803404,10898223.090751
"2.10","afekta","neg","2-hydroxy-2-methylbutyric acid","[M - H]-","own",5053.01947372406,1.79599999998001,1698.61022949219,227.92900000002,13.6973970511879,373.297668457031,96.7565265197754,3,"consensus","detected",27,228.556311951818,5,1.08227321500082,0.945298786345865,1.02119600190422,1838.36035410579,1605.69418841364,1734.61397515104,5468.74763128907,4776.61317589338,5160.12328411118
"2.10","afekta","neg","4-hydroxy-L-proline","[M - H]-","consensus",746412.41099854,10.77200000004,3752.66162109375,32.838,83.6359845848039,249.066177368164,41.8910049438476,5,"consensus","detected",27,31.2046222273054,1,1.08227321500082,0.793292598974001,0.992552705207338,4061.40515747131,2976.95869046745,3724.71444374436,807822.159767901,592123.441427482,740853.657736933
"2.10","afekta","neg","7,9-dihydro-1H-purine-2,6,8(3H)-trione","[M - H]-","consensus",2790475.68130933,1.79500000002,1093054.375,29.247,4347.69693631006,572.661224365234,251.278258300781,4,"consensus","detected",27,28.7337324719861,1,1.08227321500082,0.793292598974001,NA,1182983.47260196,867111.945963652,NA,3020057.08699224,2213663.70559962,NA
"2.10","afekta","neg","L-pipecolic acid","[M - H]-","consensus",54855.8933211782,0.598999999980002,30244.94921875,28.05,618.063186521326,302.570434570312,48.4454978668213,4,"consensus","detected",27,27.7386878460304,1,1.08227321500082,0.793292598974001,NA,32733.298428513,23993.0943715789,NA,59369.0640264533,43516.774181798,NA
"2.10","afekta","neg","N-isovalerylglycine","[M - H]-","consensus",15254802.813626,16.75600000002,103647.5,124.998,651.244995017407,449.213668823242,158.463077828979,5,"consensus","detected",27,127.778045307118,4,1.08227321500082,0.808206786270154,0.966601898329261,112174.913051797,83768.6128799358,100185.870257082,16509864.4853065,12329035.1571856,14745321.3582894
"2.10","afekta","neg","alpha-D-glucuronic acid","[M - H]-","consensus",334072.326891098,1.79600000004,142025.546875,26.25499999998,1728.79381085064,304.697189331055,81.9767220336914,4,"consensus","detected",27,NA,NA,1.08227321500082,NA,NA,153710.445228655,NA,NA,361557.531267232,NA,NA
"2.10","afekta","neg","trans-urocanic acid","[M - H]-","own",1218988.34775831,11.96799999996,4023.05981445312,35.232,104.981811081066,296.85302734375,35.4938322052002,5,"consensus","detected",27,32.8577466301183,2,1.08227321500082,1.35841407819337,0.991825552071425,4354.04987952877,5464.98108936712,3990.17352148633,1319278.43817692,1655890.93274856,1209023.79098402
"2.10","afekta","neg","uracil","[M - H]-","consensus",945991.5946846,1.197,413197.28125,30.444,14707.5187066866,242.168518066406,28.0778233886719,5,"consensus","detected",27,29.6118877333982,1,1.08227321500082,0.793292598974001,0.993192861740667,447192.350008034,327786.345131804,410384.590228151,1023821.36454305,750448.130754906,939552.099107415
"2.2","afekta","neg","2-oxobutanoic acid","[M - H]-","consensus",943.624825421331,NA,1185.91723632812,89.66800000002,5.33804413603547,368.68098449707,153.096570767212,4,"consensus","detected",28,88.5995132344785,3,1.09837243892666,1.70531848748991,1.13648203470696,1302.57880723088,2022.36658774329,1347.77363373623,1036.45150092977,1609.18086004544,1072.41266159483
"2.2","afekta","neg","3,3',5-triiodo-L-thyronine","[M - H]-","consensus",1139149.0814472,14.961,3513.84106445312,299.721,126.827278878959,337.243576049805,25.0466423034668,5,"consensus","detected",28,300.962348001448,7,1.09837243892666,0.821866615548377,0.955099744784725,3859.50617996402,2887.90866321699,3356.06870387326,1251209.95489022,936228.600174053,1088000.99696197
"2.2","afekta","neg","3-iodo-L-tyrosine","[M - H]-","consensus",792447.853518366,27.528,993.343383789062,121.98400000002,13.0864422760394,275.579391479492,54.8479087875366,5,"consensus","detected",28,124.588839762845,4,1.09837243892666,1.10412793985511,1.13275229371428,1091.06099514405,1096.77818391172,1125.21199643296,870402.881591163,874963.815947835,897647.123721886
"2.2","afekta","neg","5-methoxysalicylic acid","[M - H]-","own",9327190.89320258,1.79500000002,3595957.5,251.247,7806.85988094111,1165.18493652344,460.46584284668,4,"own","detected",28,252.116750965627,6,1.09837243892666,0.974491438882601,0.936465052432165,3949700.60955161,3504229.79833568,3367488.52878134,10244729.4097014,9089267.67424968,8734588.30884777
"2.2","afekta","neg","5-oxo-L-proline","[M - H]-","consensus",7085022.97205381,1.79599999998,2465000.25,31.62,31982.5934293828,258.472366333008,77.0651005233765,5,"consensus","detected",28,30.4060884199595,1,1.09837243892666,0.839054811867224,1.15220890590775,2707488.33654732,2068270.32101641,2840195.24111483,7781993.96166615,5944722.61689157,8163426.56696139
"2.2","afekta","neg","D-glucono-1,5-lactone","[M - H]-","consensus",7283.84164219871,NA,594.437133789062,40.596,7.35954796400838,226.654418945312,49.9735468322754,5,"consensus","detected",28,37.0945876467846,2,1.09837243892666,1.24424398391343,1.15200607277444,652.913364428465,739.624827531783,684.795188007633,8000.37090929736,9062.87614308386,8391.02980494028
"2.2","afekta","neg","L-methionine","[M - H]-","consensus",506978.906125952,0.598999999980002,256783.359375,30.423,7333.20797191686,261.21875,34.9808898925781,3,"consensus","detected",28,29.5972224870898,1,1.09837243892666,0.839054811867224,1.1523749259646,282043.7647125,215455.313291024,295910.704748708,556851.657605932,425383.090700162,584229.77941251
"2.2","afekta","neg","N-acetyl-L-phenylalanine","[M - H]-","consensus",1074.71191700629,NA,1406.95141601562,257.829984375,7.19156166666376,425.747146606445,136.438275146484,2,"consensus","detected",28,258.793242398839,6,1.09837243892666,0.974491438882601,0.934736918829339,1545.35665826039,1371.06210983097,1315.12943154902,1180.43394942574,1047.29756238774,1004.57290593163
"2.2","afekta","neg","N-acetyl-L-proline","[M - H]-","own",2402236.53218289,8.37900000000001,261600.34375,69.321,7700.43187578811,232.668151855469,33.9419502456665,5,"own","detected",28,65.8571391231107,2,1.09837243892666,1.24424398391343,1.14576707585049,287334.60758874,325494.653900623,299733.060899921,2638550.39873244,2988968.35310562,2752403.52698042
"2.2","afekta","neg","alloxanthine","[M - H]-","consensus",6119451.55317283,5.38599999996,1182702.5,34.61200000002,10590.3038577239,282.75,111.65116373291,5,"consensus","detected",28,32.4141992894706,2,1.09837243892666,1.24424398391343,1.15196108235741,1299047.82944966,1471570.47038437,1362427.25200682,6721436.92735197,7614090.77988498,7049370.03462673
"2.2","afekta","neg","biotin","[M - H]-","consensus",4516287.80133577,1.79599999998001,1970015.625,192.00199999998,32817.412482598,268.611709594727,60.0213991378784,4,"consensus","detected",28,193.274181426602,5,1.09837243892666,0.818207969103421,1.02582716722236,2163810.86675488,1611882.48363326,2020895.54797755,4960566.04724789,3695262.6698175,4632930.72160519
"2.2","afekta","neg","glutaric acid","[M - H]-","own",3913652.16936599,19.14999999996,25632.673828125,63.33700000002,330.159185489915,316.834838867188,76.6776758056641,5,"own","detected",28,59.4210930495927,2,1.09837243892666,1.24424398391343,1.14778529799542,28154.2224688092,31893.3002022597,29420.8061682338,4298647.67837713,4869538.16686337,4492032.42146616
"2.2","afekta","neg","homovanillic acid","[M - H]-","consensus",246818.023769875,1.197,111015.2421875,185.41900000002,2478.90632235769,249.044998168945,44.6834945678711,4,"consensus","detected",28,186.991876502694,5,1.09837243892666,0.818207969103421,1.0376649023598,121936.082319518,90833.5558497588,115196.620444941,271098.114739176,201948.473966869,256114.400535806
"2.2","afekta","neg","kynurenic acid","[M - H]-","consensus",3698225.77849895,1.79500000002,1215717.625,150.70900000002,3776.20949685286,653.402740478516,321.768223736572,5,"consensus","detected",28,153.763839898057,4,1.09837243892666,1.10412793985511,1.10592556519622,1335310.73281738,1342307.79673679,1344493.20154714,4062029.26803133,4083314.40993309,4089962.4343097
"2.2","afekta","neg","trans-3-coumaric acid","[M - H]-","own",639734.094150028,0.598999999979981,128614.625,227.90800000002,636.176317834996,472.308837890625,201.42578805542,3,"own","detected",28,228.535232908916,5,1.09837243892666,0.818207969103421,0.955511789443255,141266.759342888,105233.511118248,122892.790482323,702666.297256103,523435.533940711,611273.469069153
"2.3","afekta","neg","(R)-adrenaline","[M - H]-","consensus",983378.119300014,0.598999999979998,476924.03125,27.38500000002,11400.0175033792,251.45491027832,41.8133196899414,4,"consensus","detected",29,27.1188657076732,1,1.08888278889586,0.978194198327167,NA,519314.369238956,466524.320411554,NA,1070783.50908256,961934.771061154,NA
"2.3","afekta","neg","(S)-mandelic acid","[M - H]-","consensus",4525582.24026563,2.39399999999998,1387218.625,136.30099999998,6970.13888970596,582.059509277344,198.939588928223,5,"consensus","detected",29,139.442590272432,4,1.08888278889586,0.911954943825801,1.01652491482721,1510518.48519828,1265080.88323598,1410142.29462485,4927828.61115801,4127127.09770049,4600367.10132957
"2.3","afekta","neg","2'-deoxyinosine","[M - H]-","own",1571554.87371918,1.79500000002,621929.5625,39.95200000002,13089.8225021482,245.540382385254,47.4936938232422,5,"own","detected",29,36.5516449973449,2,1.08888278889586,1.4101443331468,1.15514484742076,677208.396511782,877010.448175843,718418.729580524,1711239.05379822,2216119.19940434,1815373.5148157
"2.3","afekta","neg","2'-deoxyuridine","[M - H]-","consensus",2101079.04612377,2.39400000000001,644613.3125,36.96,11855.7433239639,262.70832824707,54.3492370376587,5,"consensus","detected",29,34.1476806445046,2,1.08888278889586,1.4101443331468,1.15899967776987,701908.341474398,908997.809692862,747106.621473667,2287828.8114339,2962824.71038492,2435149.93742647
"2.3","afekta","neg","2-hydroxy-3-methylbutyric acid","[M - H]-","consensus",6230446.09053755,47.87500000002,2061.5,117.75,10.3685766515519,492.55598449707,151.317202758789,5,"consensus","detected",29,120.045784454808,3,1.08888278889586,1.08862869143073,1.03871640265891,2244.73186930881,2244.20804738444,2141.31386408135,6784225.51512983,6782642.37457157,6471666.55012346
"2.3","afekta","neg","2-hydroxy-4-(methylthio)butanoic acid","[M - H]-","consensus",6436063.06141044,29.922,4207.2666015625,108.17500000002,31.6834974433861,448.877563476562,118.62292175293,5,"consensus","detected",29,109.513380444101,3,1.08888278889586,1.08862869143073,1.05113262443064,4581.22019073778,4580.15113495918,4422.39518457979,7008118.29581822,7006482.90850888,6765155.85674148
"2.3","afekta","neg","6-hydroxynicotinic acid","[M - H]-","own",2215793.92942763,1.197,1070653.25,41.748,31025.3263770883,278.199951171875,34.5000415802002,4,"own","detected",29,38.0861847668072,2,1.08888278889586,1.4101443331468,1.15267721162587,1165815.89680042,1509775.6132527,1234117.60282818,2412739.87349367,3124589.25300345,2554095.16811017
"2.3","afekta","neg","L-isoglutamine","[M - H]-","consensus",403232.247863494,1.197,184504.484375,24.99100000002,1057.36238080316,338.228744506836,174.175154113769,4,"consensus","detected",29,NA,NA,1.08888278889586,NA,NA,200903.757510043,NA,NA,439072.654626348,NA,NA
"2.3","afekta","neg","L-proline","[M - H]-","consensus",NA,NA,NA,42.945,0.968280846613023,351.090118408203,95.5222556854248,5,"consensus","below_detection",29,39.1423549911239,2,1.08888278889586,1.4101443331468,1.15097906555229,NA,NA,NA,NA,NA,NA
"2.3","afekta","neg","N-acetyl-L-leucine","[M - H]-","consensus",14329243.0676262,16.158,17968.267578125,208.11400000002,193.934493758412,338.066619873047,90.9080206237793,5,"consensus","detected",29,208.873214080536,5,1.08888278889586,0.872995238351464,0.976237033347362,19565.3373120958,15686.2120371281,17541.2882348603,15602866.1542435,12509360.9672184,13988737.7424527
"2.3","afekta","neg","N-acetyl-L-tryptophan","[M - H]-","consensus",3743322.10334628,1.79499999996003,1692197.875,229.65799999998,29991.1518724599,312.730133056641,56.4128097534179,4,"consensus","detected",29,230.293045954038,5,1.08888278889586,0.872995238351464,0.988605274144864,1842605.14149365,1477280.68722347,1672915.74412173,4076039.01162721,3267902.37183709,3700667.97419118
"2.3","afekta","neg","N-acetylserotonin","[M - H]-","consensus",1236782.65744121,1.79500000002,522265.9375,175.79800000002,17439.402055591,282.142852783203,29.9312896728516,4,"consensus","detected",29,177.846441779358,4,1.08888278889586,0.911954943825801,0.976733932309396,568686.390570311,476283.003694942,510114.862845628,1346711.34929262,1127890.05889152,1208007.58841462
"2.3","afekta","neg","gallic acid","[M - H]-","consensus",4988728.43032403,52.06400000004,2916.58764648438,72.867,22.6005302599213,379.428421020508,112.261048580933,4,"consensus","detected",29,69.7414206797828,3,1.08888278889586,1.08862869143073,1.10526530356234,3175.82209056312,3175.08099303531,3223.60313045772,5432140.52625529,5430872.9030069,5513868.44293215
"2.3","afekta","neg","gamma-aminobutyric acid","[M - H]-","consensus",16328.3684979797,NA,1408.310546875,24.99100000002,90.4784915376674,220.024993896484,13.1333484100342,3,"consensus","detected",29,NA,NA,1.08888278889586,NA,NA,1533.4851159127,NA,NA,17779.6794281994,NA,NA
"2.3","afekta","neg","imidazol-4-ylacetic acid","[M - H]-","own",18018.1355705951,1.79500000002,5408.2490234375,43.54300000002,53.3530354638639,333.203186035156,95.1219699737549,4,"consensus","detected",29,39.679169744971,2,1.08888278889586,1.4101443331468,1.15011669055789,5888.94927968393,7626.4117126471,6220.11746854886,19619.6377108133,25408.1717687455,20722.9584524762
"2.3","afekta","neg","pyruvic acid","[M - H]-","own",197202.216940076,1.197,76747.984375,28.58200000002,994.273767420474,437.066131591797,76.7504089355469,4,"consensus","detected",29,28.1983548451878,1,1.08888278889586,0.978194198327167,NA,83569.5592683859,75074.4330489291,NA,214730.099958156,192902.064508038,NA
"2.3","afekta","neg","taurocyamine","[M - H]-","consensus",2784813.73658711,1.197,1157556.75,26.18800000002,27569.9174456673,322.38020324707,41.9745315551758,5,"consensus","detected",29,NA,NA,1.08888278889586,NA,NA,1260443.62224523,NA,NA,3032335.74805047,NA,NA
"2.3","afekta","neg","trans-3-hexenedioic acid","[M - H]-","consensus",299890.599414102,5.98399999998001,5386.56860351562,80.04799999998,148.635078918153,262.778182983398,34.4722824371338,4,"consensus","detected",29,77.7310800796021,3,1.08888278889586,1.08862869143073,1.09401154370391,5865.34184357496,5863.97313014704,5892.96823319915,326545.712253678,326469.51081255,328083.777607313
